gender_F,age_F,checking_status_F,credit_history_F,purpose_F,savings_status_F,employment_F,other_parties_F,residence_since_F,property_magnitude_F,other_payment_plans_F,housing_F,existing_credits_F,job_F,num_dependents_F,own_telephone_F,foreign_worker_F,duration_F,credit_amount_F,installment_commitment_F,class_F,gender_CF,age_CF,checking_status_CF,credit_history_CF,purpose_CF,savings_status_CF,employment_CF,other_parties_CF,residence_since_CF,property_magnitude_CF,other_payment_plans_CF,housing_CF,existing_credits_CF,job_CF,num_dependents_CF,own_telephone_CF,foreign_worker_CF,duration_CF,credit_amount_CF,installment_commitment_CF,class_CF,class_TTD,class_PSDL,duration_PSDT,credit_amount_PSDT,installment_commitment_PSDT,class_PSDT,risk_score,risk_score_treat_female,risk_score_treat_male
1.0,63.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,10.0,781.0,4.0,1.0,0.0,62.999996,2.0,1.0,1.0,2.0,3.0,2.0,4.000323,1.0,1.0,0.0,1.9997382,3.0,0.9999527,1.0,1.0,9.656918,530.9429,3.9990027,1.0,1.0,1.0,9.768267,458.78418,3.9987,1.0,0.004000008,0.00967741,0.0059999824
1.0,30.0,1.0,1.0,5.0,4.0,1.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,39.0,14179.0,4.0,1.0,0.0,30.0,1.0,1.0,5.0,4.0,1.0,2.0,4.001837,0.0,1.0,1.0,1.9994137,0.0,0.9999795,0.0,1.0,36.108322,9538.595,4.001996,1.0,1.0,1.0,40.4795,13428.806,4.0005517,1.0,0.0,0.0,0.0
1.0,36.0,0.0,4.0,3.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,24.0,4241.0,1.0,0.0,0.0,36.0,0.0,4.0,3.0,2.0,0.0,2.0,4.0012302,2.0,1.0,2.0,2.9785128,2.0,0.99998695,1.0,1.0,23.345247,4333.0513,0.9971732,0.0,0.0,0.0,23.679375,4267.622,0.9983758,0.0,1.0,1.0,1.0
1.0,25.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,5511.0,4.0,1.0,0.0,25.0,3.0,3.0,5.0,0.0,1.0,2.0,1.0002035,3.0,2.0,1.0,0.9998441,3.0,1.0000038,0.0,1.0,23.35275,5053.043,3.9991226,1.0,1.0,1.0,22.760473,4928.0874,3.9989665,1.0,0.0,0.0,0.0
0.0,32.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,931.0,1.0,0.0,1.0,32.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0001218,0.0,2.0,1.0,1.0001013,2.0,1.0000086,1.0,1.0,6.2142305,1342.9524,1.0015593,0.0,0.0,0.0,6.14913,1195.2812,1.0021696,0.0,1.0,1.0,1.0
1.0,33.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,15.0,950.0,4.0,0.0,0.0,33.0,1.0,4.0,1.0,2.0,3.0,2.0,3.9902096,3.0,1.0,2.0,1.999757,3.0,1.0025358,0.0,1.0,17.380262,1241.5273,3.9992356,0.0,0.0,0.0,15.29545,927.32666,3.9997036,0.0,0.92,0.91612905,0.934
1.0,36.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,11.0,3905.0,2.0,1.0,0.0,36.0,1.0,1.0,1.0,2.0,0.0,2.0,1.9998964,2.0,1.0,2.0,1.9997382,3.0,1.0023098,0.0,1.0,12.407047,2504.567,2.007093,1.0,1.0,1.0,11.167185,3760.4287,1.0094434,1.0,0.07200003,0.035483897,0.089999974
1.0,31.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,24.0,3161.0,4.0,0.0,0.0,31.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0005653,0.0,1.0,2.0,0.9998276,3.0,0.99999344,1.0,1.0,22.410803,2713.4363,3.998867,0.0,0.0,1.0,23.91961,3118.2192,3.998835,0.0,0.29799998,0.26451612,0.35399997
0.0,23.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,448.0,4.0,0.0,1.0,23.0,1.0,3.0,4.0,2.0,2.0,2.0,3.9981043,0.0,1.0,1.0,1.0001248,2.0,0.99999493,0.0,1.0,6.226741,399.81763,4.000566,0.0,0.0,1.0,6.0544443,352.66528,4.000373,0.0,0.88,0.8387097,0.912
1.0,44.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,24.0,2375.0,4.0,1.0,0.0,44.0,3.0,2.0,3.0,1.0,0.0,2.0,1.9995705,3.0,1.0,1.0,1.9998113,3.0,1.0020834,1.0,1.0,23.515173,1734.6881,3.9988282,1.0,1.0,1.0,23.538004,1897.9042,3.9999788,1.0,0.004000008,0.0,0.004000008
1.0,47.0,3.0,3.0,5.0,2.0,3.0,2.0,4.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,18.0,3422.0,4.0,1.0,0.0,47.0,3.0,3.0,5.0,1.0,3.0,2.0,4.000439,0.0,0.0,1.0,2.994689,3.0,1.002056,1.0,1.0,17.916786,3996.0562,3.9994946,1.0,1.0,1.0,17.313604,3730.041,3.993639,1.0,0.0019999743,0.0032258034,0.0019999743
1.0,52.0,1.0,3.0,7.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,10.0,2315.0,3.0,1.0,0.0,52.0,1.0,3.0,7.0,2.0,3.0,2.0,4.0004344,2.0,1.0,1.0,1.0000063,2.0,0.99997956,0.0,1.0,9.763112,2170.131,2.1167831,1.0,1.0,1.0,9.979391,2223.7803,2.1187842,1.0,0.012000024,0.00967741,0.015999973
1.0,33.0,3.0,3.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,18.0,2051.0,4.0,1.0,0.0,33.0,3.0,3.0,7.0,2.0,2.0,2.0,0.9998307,2.0,1.0,1.0,0.99990696,3.0,0.99999297,0.0,1.0,16.11517,1746.0143,4.0000157,1.0,1.0,1.0,15.99371,1744.4094,3.9995408,1.0,0.0059999824,0.00967741,0.008000016
1.0,35.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,12.0,3386.0,3.0,0.0,0.0,35.0,1.0,3.0,2.0,2.0,3.0,2.0,4.000872,1.0,1.0,0.0,0.99993503,3.0,0.9999932,1.0,1.0,11.122907,2727.5571,2.5399265,0.0,1.0,0.0,10.359544,2278.332,3.9924393,0.0,0.694,0.6483871,0.748
1.0,27.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,12.0,1101.0,3.0,1.0,0.0,27.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0003257,2.0,1.0,2.0,1.9996419,3.0,1.000005,1.0,1.0,11.502263,960.8601,2.1325655,1.0,1.0,1.0,12.162646,941.7046,3.9951324,1.0,0.482,0.43548387,0.518
1.0,27.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,24.0,5804.0,4.0,1.0,0.0,27.0,3.0,1.0,2.0,3.0,0.0,2.0,2.000608,2.0,1.0,2.0,1.9995044,3.0,1.0000026,0.0,1.0,23.189716,5149.8613,3.999516,1.0,1.0,1.0,23.887293,5180.872,4.0001025,1.0,0.0,0.0,0.0
1.0,33.0,3.0,1.0,5.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,24.0,5150.0,4.0,1.0,0.0,33.0,3.0,1.0,5.0,2.0,2.0,2.0,4.000993,3.0,1.0,1.0,0.99993837,3.0,0.99999416,1.0,1.0,23.773376,4989.221,3.9992032,1.0,1.0,1.0,23.607056,5260.0703,3.9993486,1.0,0.0,0.0,0.0
1.0,61.0,0.0,4.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,36.0,1953.0,4.0,0.0,0.0,61.0,0.0,4.0,3.0,2.0,3.0,2.0,4.0001926,1.0,1.0,0.0,1.0000371,0.0,0.9999815,1.0,1.0,28.492893,1712.398,3.9997277,0.0,1.0,0.0,24.37757,1463.4846,4.0005336,1.0,0.24000001,0.16774195,0.286
1.0,50.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,12.0,2390.0,4.0,1.0,0.0,50.0,3.0,3.0,1.0,4.0,3.0,2.0,3.9924839,3.0,1.0,1.0,0.99998736,2.0,0.99997175,1.0,1.0,12.305697,2059.3525,3.9996462,1.0,1.0,1.0,10.621232,1657.0798,3.9992254,1.0,0.012000024,0.0129032135,0.015999973
1.0,33.0,3.0,1.0,7.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,24.0,1851.0,4.0,1.0,0.0,33.0,3.0,1.0,7.0,2.0,2.0,1.0,1.9998224,3.0,1.0,1.0,1.9994961,3.0,0.99998915,1.0,1.0,23.634214,1473.1829,3.9979873,1.0,1.0,1.0,23.3753,1393.1957,3.9981227,1.0,0.0,0.0,0.0
1.0,54.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,2255.0,4.0,1.0,0.0,54.0,3.0,3.0,1.0,3.0,2.0,2.0,0.99854577,0.0,1.0,1.0,0.9999935,2.0,0.99996096,0.0,1.0,22.764502,1599.2903,4.000865,1.0,1.0,1.0,23.241102,1699.9557,4.001086,1.0,0.0019999743,0.0,0.0019999743
0.0,34.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,36.0,1842.0,4.0,0.0,1.0,34.0,1.0,3.0,1.0,2.0,2.0,2.0,3.9983263,3.0,1.0,1.0,1.0001237,3.0,1.0000086,1.0,1.0,37.11829,2391.8608,4.0007977,0.0,0.0,0.0,37.558823,2363.3872,4.0003066,0.0,1.0,1.0,1.0
1.0,44.0,1.0,1.0,5.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,6.0,3384.0,1.0,0.0,0.0,44.0,1.0,2.0,5.0,2.0,0.0,2.0,4.001227,2.0,1.0,2.0,0.9998822,1.0,0.9999745,1.0,1.0,5.750204,2627.9922,0.99865687,0.0,0.0,0.0,5.574624,2645.5325,0.9999654,0.0,1.0,1.0,1.0
1.0,59.0,1.0,3.0,7.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,9.0,1364.0,3.0,1.0,0.0,59.0,1.0,3.0,7.0,2.0,1.0,2.0,4.0002723,2.0,1.0,1.0,1.0000244,3.0,0.9999701,0.0,1.0,8.779863,1244.6938,2.136012,1.0,1.0,1.0,8.671977,1290.3228,2.1074803,1.0,0.18,0.13225806,0.22000003
1.0,45.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,14.0,8978.0,1.0,0.0,0.0,45.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0008965,0.0,1.0,1.0,0.9999323,0.0,0.99997437,0.0,0.0,11.938591,7394.7,0.9991379,0.0,0.0,0.0,16.731016,9885.85,0.9980047,0.0,1.0,1.0,1.0
1.0,27.0,1.0,0.0,5.0,2.0,1.0,2.0,4.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,3552.0,3.0,0.0,0.0,27.0,0.0,0.0,5.0,2.0,1.0,2.0,4.0007977,3.0,0.0,1.0,0.9999374,3.0,1.000003,0.0,1.0,23.783485,3567.5713,2.2590694,0.0,0.0,0.0,23.733883,3472.0532,2.6269054,0.0,0.88,0.86451614,0.906
1.0,32.0,0.0,3.0,7.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,18.0,1301.0,4.0,1.0,0.0,32.0,0.0,3.0,7.0,2.0,2.0,1.0,2.0000412,2.0,1.0,1.0,0.99989295,2.0,0.9999908,0.0,1.0,14.863823,1098.0776,3.9990726,1.0,1.0,1.0,16.47285,1234.9255,3.9992123,1.0,0.055999994,0.02903223,0.075999975
1.0,37.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,24.0,3878.0,4.0,1.0,0.0,37.0,0.0,1.0,0.0,0.0,2.0,2.0,1.999938,3.0,1.0,1.0,0.9999594,3.0,0.9999938,1.0,1.0,23.606636,3430.9656,3.999442,1.0,1.0,1.0,24.434425,3548.368,3.99963,1.0,0.0,0.0,0.0
0.0,40.0,0.0,1.0,1.0,3.0,0.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,11.0,1322.0,4.0,1.0,1.0,40.0,0.0,1.0,1.0,3.0,0.0,2.0,3.9985576,3.0,1.0,1.0,2.000623,3.0,1.0000226,1.0,1.0,11.691098,1965.1396,4.0015936,1.0,1.0,1.0,10.875409,1853.5654,4.001065,1.0,0.07200003,0.035483897,0.086000025
1.0,31.0,1.0,0.0,5.0,2.0,3.0,2.0,4.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,36.0,2746.0,4.0,0.0,0.0,31.0,1.0,0.0,5.0,2.0,3.0,2.0,4.0017314,3.0,0.0,1.0,0.9998373,3.0,0.9999922,0.0,1.0,24.333067,1752.9379,3.9990003,0.0,0.0,0.0,28.367285,2064.4927,3.999662,0.0,1.0,1.0,1.0
1.0,65.0,3.0,1.0,7.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,12.0,930.0,4.0,1.0,0.0,65.0,3.0,1.0,7.0,4.0,3.0,2.0,4.0003724,2.0,1.0,1.0,3.966544,3.0,0.99994934,0.0,1.0,12.602777,895.428,3.9993868,1.0,1.0,1.0,12.7293005,894.2363,3.9996142,1.0,0.0,0.0,0.0
1.0,46.0,3.0,1.0,7.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,18.0,1582.0,4.0,1.0,0.0,46.0,3.0,1.0,7.0,3.0,3.0,2.0,4.0005655,3.0,1.0,1.0,1.999784,3.0,0.99998015,0.0,1.0,16.66724,1397.7745,3.999541,1.0,1.0,1.0,15.88392,1441.8069,3.9995017,1.0,0.0019999743,0.0,0.0019999743
1.0,60.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,24.0,1940.0,4.0,1.0,0.0,60.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0005245,2.0,1.0,1.0,0.9999963,3.0,0.99994975,1.0,1.0,23.3284,1568.6107,3.9972134,1.0,1.0,1.0,23.742136,1579.6155,3.998044,1.0,0.0019999743,0.0,0.0019999743
1.0,30.0,0.0,3.0,8.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,12.0,639.0,4.0,0.0,0.0,30.0,0.0,3.0,7.0,2.0,0.0,2.0,2.000268,3.0,1.0,1.0,0.99993455,3.0,1.0000002,0.0,1.0,11.367179,691.37085,3.9992023,0.0,0.0,0.0,10.950089,643.91187,3.9990516,0.0,1.0,1.0,1.0
1.0,54.0,0.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,12.0,1318.0,4.0,1.0,0.0,54.0,0.0,3.0,1.0,3.0,3.0,2.0,4.000239,2.0,1.0,1.0,1.0000185,3.0,0.99998075,1.0,1.0,11.44993,1217.2073,3.9996743,1.0,1.0,1.0,11.625053,1223.7024,3.9991944,1.0,0.0,0.0,0.0
0.0,27.0,1.0,3.0,7.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,18.0,2389.0,4.0,1.0,1.0,27.0,1.0,3.0,7.0,2.0,2.0,2.0,0.9999002,3.0,2.0,1.0,1.0001361,3.0,0.9999984,0.0,1.0,20.37655,2671.6274,4.0004835,1.0,1.0,1.0,18.802908,2633.3218,4.0004635,1.0,0.065999985,0.035483897,0.08200002
1.0,75.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,24.0,6615.0,2.0,1.0,0.0,75.0,1.0,1.0,2.0,2.0,4.0,2.0,3.9999793,1.0,1.0,0.0,1.9995031,0.0,1.0000741,1.0,1.0,23.585663,6615.449,1.0030856,1.0,1.0,1.0,22.584278,4864.3545,1.9970202,1.0,0.00999999,0.0129032135,0.013999999
0.0,26.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,15.0,1778.0,2.0,0.0,1.0,26.0,0.0,4.0,1.0,2.0,2.0,2.0,0.9998739,2.0,1.0,1.0,2.0007472,0.0,1.0000006,0.0,1.0,17.50121,2592.226,2.0027804,0.0,0.0,0.0,16.437721,2830.5464,1.9983116,0.0,0.996,0.9967742,0.996
0.0,39.0,0.0,3.0,3.0,2.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,21.0,1188.0,2.0,0.0,1.0,39.0,0.0,3.0,3.0,2.0,3.0,2.0,3.9986548,0.0,1.0,1.0,1.000076,3.0,2.0050097,1.0,1.0,23.346102,1467.0186,2.0089018,1.0,0.0,1.0,22.131298,1331.4943,2.0064368,0.0,0.822,0.7677419,0.88199997
1.0,27.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,27.0,8613.0,2.0,1.0,0.0,27.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0005927,3.0,1.0,1.0,1.9995332,3.0,1.0000033,0.0,1.0,24.129854,7457.6035,1.9989941,1.0,1.0,1.0,25.40834,7884.907,2.001053,1.0,0.022000015,0.0064516068,0.032000005
1.0,34.0,2.0,4.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,9.0,1337.0,4.0,0.0,0.0,34.0,2.0,4.0,7.0,2.0,2.0,2.0,2.0001354,3.0,1.0,1.0,1.9994493,0.0,0.99998343,0.0,1.0,8.635286,1126.8945,3.9992871,0.0,0.0,0.0,8.52184,1237.6318,3.999103,0.0,1.0,1.0,1.0
1.0,57.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,12.0,1264.0,4.0,1.0,0.0,57.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0004025,1.0,1.0,2.0,0.99998045,2.0,0.99997234,0.0,1.0,11.743815,1191.4529,3.9998674,1.0,1.0,1.0,12.276165,1199.4924,3.9998817,1.0,0.12400001,0.10322583,0.14999998
0.0,25.0,1.0,1.0,5.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,15.0,1433.0,4.0,1.0,1.0,25.0,1.0,1.0,5.0,2.0,0.0,2.0,2.0607574,0.0,1.0,1.0,2.0006394,3.0,0.99999547,0.0,1.0,15.868832,1558.4237,4.000574,1.0,1.0,1.0,15.133696,1589.466,4.0002594,1.0,0.013999999,0.0032258034,0.018000007
0.0,23.0,0.0,1.0,7.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,3573.0,1.0,1.0,1.0,23.0,0.0,1.0,7.0,2.0,0.0,2.0,0.99983597,2.0,1.0,1.0,1.0001078,2.0,1.0,0.0,1.0,13.331671,3873.6548,0.99998593,1.0,1.0,1.0,13.285214,3917.3872,0.9992403,1.0,0.818,0.7774193,0.88199997
0.0,53.0,3.0,0.0,2.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0,7485.0,4.0,0.0,1.0,53.0,3.0,0.0,2.0,4.0,4.0,2.0,1.001197,2.0,0.0,1.0,0.99998474,0.0,1.0000324,1.0,1.0,36.53678,9953.586,4.0002084,0.0,0.0,0.0,36.314865,10381.31,3.999745,0.0,1.0,1.0,1.0
1.0,35.0,0.0,1.0,7.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,15.0,2728.0,4.0,1.0,0.0,35.0,0.0,1.0,7.0,4.0,1.0,1.0,1.9997146,2.0,0.0,1.0,2.9913065,3.0,0.99999076,1.0,1.0,13.819244,2257.7402,3.9987483,1.0,1.0,1.0,15.241676,2451.7612,3.9989557,1.0,0.0019999743,0.0,0.0019999743
0.0,33.0,3.0,1.0,7.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,30.0,2831.0,4.0,1.0,1.0,33.0,3.0,1.0,7.0,2.0,0.0,2.0,1.9998708,3.0,1.0,1.0,1.0000676,3.0,1.0000049,1.0,1.0,35.946693,3396.928,4.000657,1.0,1.0,1.0,36.059086,3420.371,4.0008802,1.0,0.013999999,0.0129032135,0.015999973
1.0,42.0,1.0,3.0,5.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,18.0,4153.0,2.0,0.0,0.0,42.0,1.0,3.0,5.0,2.0,0.0,0.0,3.9929304,3.0,1.0,1.0,0.99995637,3.0,0.9999833,0.0,1.0,17.16053,3847.7402,1.9973413,0.0,0.0,0.0,16.088184,3971.6985,1.9966547,0.0,0.706,0.6903226,0.754
1.0,34.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,24.0,2910.0,2.0,1.0,0.0,34.0,1.0,3.0,2.0,2.0,2.0,2.0,0.9997566,1.0,1.0,1.0,0.99990416,0.0,0.99997807,0.0,1.0,22.977856,1889.6042,1.9953611,1.0,1.0,1.0,24.424244,2999.4172,1.9972548,1.0,0.0,0.0,0.0
1.0,45.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,12.0,3527.0,2.0,1.0,0.0,45.0,3.0,3.0,1.0,4.0,2.0,2.0,3.99264,0.0,1.0,1.0,0.99996233,1.0,1.0015205,1.0,1.0,13.260868,2148.9263,2.0126624,1.0,1.0,1.0,8.567852,1614.8717,1.9999337,1.0,0.0019999743,0.0,0.0019999743
0.0,31.0,3.0,1.0,4.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,15.0,1532.0,4.0,1.0,1.0,31.0,3.0,1.0,4.0,0.0,0.0,2.0,2.0871425,3.0,2.0,1.0,1.0000794,3.0,1.0000049,0.0,1.0,15.057003,1834.4623,4.0007234,1.0,1.0,1.0,13.711204,1485.7015,4.000574,1.0,0.058000028,0.02903223,0.07800001
0.0,26.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,24.0,5433.0,2.0,1.0,1.0,26.0,3.0,3.0,2.0,4.0,4.0,2.0,3.997754,1.0,1.0,2.0,1.0002046,0.0,1.0000103,1.0,1.0,24.455164,5632.2056,2.0080576,1.0,1.0,1.0,23.909887,4963.4854,2.0022469,1.0,0.0,0.0,0.0
0.0,28.0,0.0,4.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,18.0,2278.0,3.0,0.0,1.0,28.0,0.0,4.0,1.0,0.0,2.0,2.0,2.0520005,3.0,1.0,1.0,2.0007124,3.0,0.99999714,0.0,1.0,19.492817,2771.3909,3.642473,0.0,0.0,0.0,20.179611,3203.2869,2.365095,0.0,0.782,0.7580645,0.826
0.0,24.0,3.0,3.0,0.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,15.0,874.0,4.0,1.0,1.0,24.0,3.0,3.0,0.0,4.0,3.0,2.0,0.9998058,2.0,1.0,0.0,1.000148,3.0,0.9999846,0.0,1.0,16.826197,1231.2295,4.0007124,1.0,1.0,1.0,15.358546,1282.3593,4.0004363,1.0,0.088,0.04838711,0.116
1.0,40.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,11.0,3939.0,1.0,1.0,0.0,40.0,1.0,1.0,1.0,2.0,0.0,2.0,1.999475,2.0,1.0,1.0,1.9995165,2.0,1.0014145,0.0,1.0,11.405635,1342.2521,1.0033209,1.0,1.0,1.0,9.06543,2344.083,1.0021635,1.0,0.0,0.0,0.0
0.0,24.0,1.0,3.0,5.0,2.0,3.0,2.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,12.0,652.0,4.0,1.0,1.0,24.0,1.0,3.0,5.0,2.0,3.0,2.0,3.9969964,0.0,1.0,1.0,1.0002428,3.0,0.9999622,0.0,1.0,13.753948,541.6028,4.0016336,1.0,1.0,1.0,11.758492,468.7024,4.001239,1.0,0.022000015,0.00967741,0.03399998
1.0,29.0,0.0,3.0,6.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,24.0,11328.0,2.0,0.0,0.0,28.999998,0.0,3.0,5.0,2.0,0.0,0.0,3.9933,3.0,0.0,1.0,1.999589,0.0,0.999986,1.0,1.0,23.846554,6897.176,2.0061488,0.0,0.0,0.0,23.458023,5594.409,2.0031176,0.0,1.0,1.0,1.0
0.0,28.0,1.0,3.0,7.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,21.0,2606.0,4.0,1.0,1.0,28.0,1.0,3.0,7.0,2.0,1.0,2.0,3.9982061,0.0,1.0,2.0,1.0001671,0.0,1.0000134,1.0,1.0,22.966215,2835.9636,4.000476,1.0,1.0,1.0,21.96138,2681.345,4.000676,1.0,0.0019999743,0.0,0.0019999743
0.0,34.0,0.0,2.0,5.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,24.0,2064.0,3.0,0.0,1.0,34.0,0.0,2.0,5.0,3.0,4.0,2.0,1.9999272,0.0,1.0,1.0,1.0000788,0.0,1.0000111,1.0,1.0,24.31359,2420.637,3.996347,0.0,0.0,0.0,24.13208,2056.4807,3.994801,0.0,0.93,0.88387096,0.96
1.0,28.0,3.0,1.0,5.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,15.0,3343.0,4.0,1.0,0.0,28.0,3.0,1.0,5.0,2.0,0.0,2.0,2.0005965,1.0,1.0,1.0,0.99986947,3.0,0.9999994,0.0,1.0,12.23425,2752.6514,3.9987383,1.0,1.0,1.0,16.402742,3427.4138,3.9984903,1.0,0.0019999743,0.0,0.0019999743
0.0,41.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,6.0,250.0,2.0,1.0,1.0,41.0,3.0,1.0,1.0,4.0,0.0,2.0,2.0001583,2.0,0.0,1.0,2.000197,2.0,1.0000091,0.0,1.0,6.074751,322.58618,2.002433,1.0,1.0,1.0,6.3294363,267.6914,2.0037847,1.0,0.09799999,0.06451613,0.12199998
